time;gFx;gFy;gFz;TgF
08:32:40:7460;0,7270;-0,4064;-0,0837;0,817
08:32:40:7510;0,6847;-0,4754;0,0754;0,816
08:32:40:7530;0,7121;-0,5004;0,0703;0,853
08:32:40:7740;0,7427;-0,5120;0,0919;0,886
08:32:40:7780;0,7187;-0,4872;0,0351;0,848
08:32:40:7800;0,7347;-0,4736;-0,0096;0,854
08:32:40:7830;0,7681;-0,4768;-0,0478;0,885
08:32:40:7860;0,7968;-0,5058;-0,0605;0,925
08:32:40:7890;0,7843;-0,5275;-0,0661;0,927
08:32:40:7920;0,7578;-0,5384;-0,0418;0,910
08:32:40:7940;0,7356;-0,5479;-0,0277;0,898
08:32:40:7970;0,7235;-0,5428;-0,0250;0,885
08:32:40:8050;0,7500;-0,5302;0,0263;0,899
08:32:40:8100;0,7551;-0,4931;0,0801;0,885
08:32:40:8130;0,7548;-0,4579;0,1521;0,875
08:32:40:8170;0,7944;-0,4400;0,2524;0,922
08:32:40:8220;0,8495;-0,4299;0,3688;1,001
08:32:40:8270;0,8880;-0,4175;0,4355;1,053
08:32:40:8320;0,9233;-0,3862;0,5330;1,114
08:32:40:8370;0,9249;-0,3550;0,4050;1,050
08:32:40:8430;0,9042;-0,3268;0,2160;0,964
08:32:40:8500;0,8854;-0,3262;0,1177;0,930
08:32:40:8540;0,9003;-0,3529;0,0759;0,949
08:32:40:8580;0,9077;-0,3611;0,0379;0,956
08:32:40:8640;0,9132;-0,3461;0,0003;0,955
08:32:40:8680;0,9427;-0,3293;-0,0773;0,981
08:32:40:8740;0,9681;-0,2972;-0,0833;0,995
08:32:40:8930;0,9869;-0,2736;-0,1158;1,010
08:32:40:8960;1,0428;-0,2249;-0,1508;1,057
08:32:40:8990;1,1327;-0,1894;-0,0954;1,132
08:32:40:9000;1,1841;-0,1860;0,0729;1,180
08:32:40:9030;1,1804;-0,2546;0,2154;1,206
08:32:40:9050;1,1417;-0,3515;0,2769;1,205
08:32:40:9080;1,0891;-0,4286;0,2828;1,183
08:32:40:9290;1,0426;-0,4630;0,2433;1,145
08:32:40:9350;0,9707;-0,4148;0,1806;1,050
08:32:40:9390;0,9259;-0,3639;0,1022;0,979
08:32:40:9420;0,9014;-0,3594;0,0447;0,950
08:32:40:9450;0,8943;-0,3509;0,0233;0,940
08:32:40:9480;0,8855;-0,3297;-0,0035;0,924
08:32:40:9500;0,8602;-0,3067;-0,0208;0,892
08:32:40:9520;0,8110;-0,2824;0,0067;0,838
08:32:40:9540;0,7519;-0,2719;0,0657;0,781
08:32:40:9610;0,6957;-0,2853;0,1236;0,741
08:32:40:9650;0,6216;-0,3108;0,1722;0,695
08:32:40:9690;0,5352;-0,3341;0,1992;0,641
08:32:40:9730;0,4713;-0,3451;0,2186;0,604
08:32:40:9930;0,4503;-0,3614;0,2347;0,604
08:32:40:9980;0,4374;-0,3915;0,2419;0,616
08:32:41:0000;0,4198;-0,4281;0,2150;0,618
08:32:41:0030;0,4000;-0,4288;0,1623;0,590
08:32:41:0060;0,4164;-0,4309;0,0468;0,582
08:32:41:0090;0,4469;-0,4243;-0,0472;0,599
08:32:41:0130;0,4735;-0,4262;-0,1081;0,627
08:32:41:0160;0,5032;-0,4456;-0,1324;0,666
08:32:41:0190;0,5596;-0,4610;-0,0980;0,712
08:32:41:0280;0,6472;-0,4341;-0,0523;0,761
08:32:41:0330;0,7674;-0,3740;-0,0117;0,833
08:32:41:0360;0,8909;-0,3035;0,0967;0,925
08:32:41:0390;0,9777;-0,2783;0,2125;1,017
08:32:41:0490;1,0268;-0,2768;0,3260;1,091
08:32:41:0530;1,0529;-0,2797;0,3997;1,140
08:32:41:0560;1,0621;-0,2789;0,4221;1,156
08:32:41:0610;1,0315;-0,2275;0,4189;1,116
08:32:41:0640;0,9750;-0,1859;0,3694;1,039
08:32:41:0710;0,8611;-0,2166;0,3635;0,939
08:32:41:0790;0,7732;-0,2591;0,3707;0,875
08:32:41:0820;0,6971;-0,2977;0,3853;0,830
08:32:41:0860;0,6253;-0,3033;0,4140;0,790
08:32:41:0900;0,5834;-0,3089;0,4440;0,777
08:32:41:0950;0,6032;-0,3099;0,4614;0,802
08:32:41:1190;0,6287;-0,2975;0,4479;0,808
08:32:41:1240;0,6293;-0,3027;0,4481;0,811
08:32:41:1270;0,6393;-0,3232;0,4497;0,827
08:32:41:1360;0,6733;-0,3375;0,4280;0,847
08:32:41:1400;0,7096;-0,3394;0,3727;0,850
08:32:41:1450;0,7209;-0,3456;0,2982;0,833
08:32:41:1480;0,7222;-0,3702;0,2084;0,817
08:32:41:1510;0,7150;-0,3859;0,1758;0,810
08:32:41:1560;0,7381;-0,3829;0,1784;0,829
08:32:41:1620;0,7719;-0,3558;0,1621;0,844
08:32:41:1640;0,6409;-0,2289;0,1849;0,684
08:32:41:1660;0,5629;-0,2729;0,3349;0,690
08:32:41:1690;0,6624;-0,3912;0,6049;0,961
08:32:41:1710;0,7996;-0,4106;0,7919;1,181
08:32:41:1740;0,9304;-0,3653;0,7794;1,249
08:32:41:1760;1,0113;-0,3170;0,6801;1,240
08:32:41:1810;1,0501;-0,2808;0,5571;1,202
08:32:41:1870;1,0577;-0,2693;0,4717;1,169
08:32:41:1900;1,0253;-0,3014;0,4261;1,130
08:32:41:1960;0,9547;-0,3489;0,4078;1,075
08:32:41:2010;0,8634;-0,4034;0,3771;1,004
08:32:41:2050;0,7892;-0,4363;0,3313;0,940
08:32:41:2110;0,7481;-0,4392;0,2878;0,894
08:32:41:2350;0,7326;-0,4207;0,2758;0,868
08:32:41:2390;0,7249;-0,4070;0,2704;0,854
08:32:41:2450;0,7046;-0,4096;0,2866;0,844
08:32:41:2500;0,6897;-0,3978;0,2778;0,823
08:32:41:2560;0,7068;-0,3696;0,2446;0,814
08:32:41:2610;0,7422;-0,3312;0,2361;0,825
08:32:41:2630;0,7660;-0,2622;0,2365;0,822
08:32:41:2640;0,7585;-0,2429;0,2386;0,810
08:32:41:2650;0,7473;-0,2677;0,2348;0,807
08:32:41:2710;0,7276;-0,2980;0,2296;0,798
08:32:41:2760;0,7241;-0,3311;0,2493;0,813
08:32:41:2790;0,7204;-0,3513;0,2731;0,826
08:32:41:2800;0,7203;-0,3659;0,3123;0,846
08:32:41:2810;0,7112;-0,3824;0,3583;0,863
08:32:41:2880;0,6936;-0,3972;0,3829;0,866
08:32:41:2910;0,6870;-0,3855;0,3810;0,855
08:32:41:2950;0,6726;-0,3709;0,3560;0,827
08:32:41:2990;0,6424;-0,3796;0,3208;0,792
08:32:41:3040;0,6208;-0,3926;0,2751;0,764
08:32:41:3090;0,6149;-0,4125;0,2195;0,752
08:32:41:3260;0,6430;-0,4101;0,1928;0,766
08:32:41:3300;0,6924;-0,3933;0,1923;0,798
08:32:41:3330;0,7155;-0,3769;0,2078;0,814
08:32:41:3360;0,6983;-0,3752;0,2273;0,804
08:32:41:3380;0,6598;-0,3675;0,2612;0,779
08:32:41:3400;0,6278;-0,4013;0,2735;0,774
08:32:41:3690;0,6011;-0,4084;0,3113;0,771
08:32:41:3740;0,5868;-0,4208;0,3656;0,790
08:32:41:3790;0,5593;-0,4230;0,4043;0,791
08:32:41:3820;0,5555;-0,4222;0,3872;0,779
08:32:41:3850;0,6006;-0,4087;0,3520;0,788
08:32:41:3870;0,6764;-0,3743;0,2816;0,802
08:32:41:3900;0,7349;-0,3542;0,2039;0,820
08:32:41:3920;0,7714;-0,3433;0,1531;0,837
08:32:41:3950;0,8111;-0,3380;0,1161;0,865
08:32:41:3970;0,8278;-0,3575;0,0713;0,883
08:32:41:4000;0,8239;-0,3752;0,0648;0,886
08:32:41:4020;0,8302;-0,3928;0,1016;0,903
08:32:41:4070;0,8399;-0,4025;0,1703;0,926
08:32:41:4110;0,8284;-0,3934;0,2403;0,927
08:32:41:4320;0,8195;-0,3917;0,3381;0,949
08:32:41:4370;0,8294;-0,4096;0,4428;1,006
08:32:41:4390;0,8547;-0,4061;0,5250;1,063
08:32:41:4410;0,8878;-0,3944;0,5748;1,109
08:32:41:4450;0,9091;-0,3809;0,5847;1,127
08:32:41:4470;0,9315;-0,3772;0,5425;1,122
08:32:41:4500;0,8631;-0,3340;0,5599;1,062
08:32:41:4520;0,8100;-0,3607;0,5237;1,010
08:32:41:4670;0,8102;-0,4199;0,4468;0,996
08:32:41:4710;0,8016;-0,4408;0,3748;0,968
08:32:41:4740;0,7827;-0,4329;0,2958;0,921
08:32:41:4770;0,7773;-0,4263;0,2173;0,892
08:32:41:4810;0,7841;-0,4071;0,1571;0,876
08:32:41:4830;0,7838;-0,3915;0,1017;0,861
08:32:41:4870;0,7621;-0,4061;0,0940;0,848
08:32:41:4930;0,7427;-0,4276;0,0658;0,839
08:32:41:5030;0,7413;-0,4299;0,0231;0,836
08:32:41:5070;0,7388;-0,4122;0,0321;0,826
08:32:41:5130;0,7294;-0,4028;0,0941;0,818
08:32:41:5170;0,6878;-0,3798;0,2007;0,790
08:32:41:5240;0,6621;-0,4040;0,2770;0,803
08:32:41:5290;0,6695;-0,4525;0,3412;0,857
08:32:41:5320;0,6574;-0,5057;0,3326;0,874
08:32:41:5360;0,6386;-0,5677;0,3018;0,887
08:32:41:5390;1,1700;-0,6332;0,7413;1,503
08:32:41:5420;0,7896;-0,4538;0,4121;0,980
08:32:41:5460;0,7620;-0,3741;0,2882;0,876
08:32:41:5660;0,7865;-0,3797;0,2718;0,894
08:32:41:5720;0,7545;-0,4416;0,2436;0,887
08:32:41:5750;0,6901;-0,4787;0,2795;0,865
08:32:41:5790;0,7148;-0,4806;0,2999;0,892
08:32:41:5810;0,7322;-0,4738;0,3384;0,915
08:32:41:5840;0,7245;-0,3993;0,2473;0,843
08:32:41:5870;0,7761;-0,4267;0,2529;0,900
08:32:41:5900;0,7971;-0,3843;0,1769;0,881
08:32:41:5930;0,7974;-0,3148;0,2356;0,868
08:32:41:5970;0,8118;-0,3485;0,2092;0,887
08:32:41:6060;0,7648;-0,4188;0,2944;0,900
08:32:41:6110;0,7524;-0,4542;0,3567;0,928
08:32:41:6150;0,7857;-0,3775;0,2036;0,874
08:32:41:6190;0,7874;-0,4324;0,2911;0,924
08:32:41:6230;0,7126;-0,3914;0,2223;0,822
08:32:41:6440;0,7689;-0,3821;0,3320;0,900
08:32:41:6480;0,7509;-0,4338;0,2446;0,880
08:32:41:6520;0,6812;-0,4456;0,1257;0,803
08:32:41:6550;0,7071;-0,5440;0,4708;0,990
08:32:41:6580;0,6952;-0,4361;0,3564;0,875
08:32:41:6610;0,6522;-0,4403;0,3699;0,850
08:32:41:6630;0,7059;-0,4971;0,3567;0,914
08:32:41:6660;0,7045;-0,4787;0,3326;0,895
08:32:41:6690;0,6894;-0,5062;0,3503;0,905
08:32:41:6710;0,7309;-0,4442;0,2776;0,879
08:32:41:6820;0,7326;-0,4433;0,2582;0,874
08:32:41:6850;0,7566;-0,4604;0,2777;0,908
08:32:41:6880;0,7305;-0,4678;0,2691;0,888
08:32:41:6920;0,7244;-0,4573;0,2792;0,881
08:32:41:6990;0,7440;-0,4419;0,2700;0,886
08:32:41:7030;0,7339;-0,4717;0,2747;0,894
08:32:41:7070;0,7228;-0,4604;0,2710;0,878
08:32:41:7130;0,7385;-0,4585;0,2755;0,891
08:32:41:7390;0,6759;-0,5310;0,3726;0,918
08:32:41:7460;0,7085;-0,4902;0,3275;0,902
08:32:41:7490;0,7250;-0,4613;0,2792;0,883
08:32:41:7520;0,7197;-0,4740;0,2780;0,885
08:32:41:7560;0,7442;-0,4414;0,2688;0,885
08:32:41:7590;0,7396;-0,4263;0,2716;0,875
08:32:41:7620;0,7408;-0,4235;0,2759;0,876
08:32:41:7650;0,7412;-0,4242;0,2800;0,878
08:32:41:7670;0,7446;-0,4168;0,2800;0,878
08:32:41:7710;0,7432;-0,4251;0,2662;0,876
08:32:41:7750;0,7425;-0,4252;0,2711;0,877
08:32:41:7770;0,7313;-0,4268;0,2832;0,872
08:32:41:7800;0,7293;-0,4326;0,2805;0,873
08:32:41:7830;0,7264;-0,4373;0,2869;0,875
08:32:41:7910;0,7207;-0,4392;0,2915;0,873
08:32:41:8000;0,7226;-0,4477;0,2944;0,879
08:32:41:8030;0,7207;-0,4392;0,3068;0,878
08:32:41:8050;0,7159;-0,4445;0,3015;0,875
08:32:41:8080;0,7223;-0,4386;0,3045;0,878
08:32:41:8140;0,7170;-0,4443;0,2941;0,873
08:32:41:8350;0,7208;-0,4423;0,2866;0,873
08:32:41:8400;0,7233;-0,4359;0,2915;0,873
08:32:41:8430;0,7274;-0,4357;0,2996;0,879
08:32:41:8460;0,7283;-0,4335;0,3085;0,882
08:32:41:8490;0,7199;-0,4354;0,3189;0,880
08:32:41:8530;0,7207;-0,4456;0,3178;0,885
08:32:41:8560;0,7165;-0,4464;0,3157;0,881
08:32:41:8580;0,7129;-0,4492;0,3015;0,875
08:32:41:8610;0,7063;-0,4527;0,2786;0,864
08:32:41:8650;0,6966;-0,4529;0,2585;0,850
08:32:41:8750;0,6865;-0,4584;0,2569;0,844
08:32:41:8790;0,6800;-0,4602;0,2665;0,843
08:32:41:8830;0,6758;-0,4558;0,2902;0,845
08:32:41:8850;0,6798;-0,4503;0,3151;0,854
08:32:41:8870;0,6869;-0,4510;0,3290;0,865
08:32:41:8930;0,6912;-0,4423;0,3445;0,870
08:32:41:8980;0,6939;-0,4565;0,3450;0,879
08:32:41:9230;0,6773;-0,4858;0,3506;0,885
08:32:41:9290;0,6801;-0,4988;0,3489;0,893
08:32:41:9330;0,6729;-0,5203;0,3553;0,902
08:32:41:9380;0,6709;-0,4637;0,3864;0,883
08:32:41:9420;0,7142;-0,3295;0,4606;0,892
08:32:41:9450;0,7185;-0,2702;0,5585;0,931
08:32:41:9500;0,7490;-0,4061;0,4796;0,958
08:32:41:9550;0,7288;-0,4508;0,3966;0,925
08:32:41:9600;0,7125;-0,4510;0,3500;0,893
08:32:41:9650;0,6853;-0,4385;0,3424;0,863
08:32:41:9680;0,6618;-0,4334;0,3370;0,840
08:32:41:9700;0,6661;-0,4465;0,3435;0,853
08:32:41:9720;0,6800;-0,4554;0,3523;0,871
08:32:41:9740;0,6964;-0,4184;0,3592;0,868
08:32:41:9750;0,7162;-0,4277;0,3448;0,883
08:32:41:9800;0,7118;-0,4254;0,3453;0,878
08:32:41:9840;0,7151;-0,4385;0,3343;0,883
08:32:41:9880;0,7274;-0,4421;0,2997;0,882
08:32:41:9930;0,7573;-0,4267;0,2672;0,889
08:32:42:0000;0,7399;-0,3963;0,3194;0,878
08:32:42:0050;0,7577;-0,3691;0,2935;0,872
08:32:42:0080;0,7272;-0,3783;0,3547;0,873
08:32:42:0140;0,7049;-0,3640;0,3920;0,865
08:32:42:0390;0,6044;-0,4252;0,5344;0,894
08:32:42:0490;0,6590;-0,4050;0,5134;0,910
08:32:42:0550;0,6840;-0,2991;0,4653;0,860
08:32:42:0600;0,6574;-0,2477;0,5665;0,885
08:32:42:0640;0,6529;-0,2614;0,6862;0,966
08:32:42:0690;0,4298;-0,2738;0,7303;0,877
08:32:42:0730;0,3617;-0,3005;0,8570;0,966
08:32:42:0750;0,2693;-0,3527;1,1008;1,178
08:32:42:0790;0,2654;-0,3838;0,9383;1,038
08:32:42:0810;0,2542;-0,4232;0,8029;0,932
08:32:42:0850;0,2301;-0,4246;0,7058;0,845
08:32:42:0880;0,2208;-0,4010;0,6850;0,813
08:32:42:0910;0,4706;-0,3879;0,7886;0,983
08:32:42:0930;0,3448;-0,3742;0,7167;0,866
08:32:42:0950;0,3751;-0,3670;0,7583;0,909
08:32:42:0990;0,2232;-0,3277;0,6337;0,737
08:32:42:1010;1,3171;-0,2812;-0,9044;1,606
08:32:42:1050;1,8980;-0,8513;-0,4490;2,108
08:32:42:1100;0,6790;-0,3805;0,5259;0,921
08:32:42:1140;0,0588;-0,2588;0,6472;0,693
08:32:42:1200;-0,0773;-0,2456;0,5175;0,576
08:32:42:1240;-1,2656;-0,9471;1,1192;1,945
08:32:42:1290;-0,3619;-0,4638;0,7084;0,924
08:32:42:1510;1,8980;-0,2026;-2,1161;2,838
08:32:42:1580;0,7459;-0,3786;0,1153;0,823
08:32:42:1610;0,4363;-0,7703;1,7251;1,930
08:32:42:1690;-0,5168;-0,8523;0,8449;1,309
08:32:42:1740;1,7141;-0,5427;-1,1432;2,114
08:32:42:1790;0,3374;-0,9247;1,1018;1,467
08:32:42:1840;0,1069;-0,7397;0,7796;1,072
08:32:42:1880;0,3484;-0,6608;0,6974;1,009
08:32:42:1910;0,4478;-0,5381;0,6340;0,929
08:32:42:1950;0,4584;-0,4809;0,6511;0,915
08:32:42:2000;0,4724;-0,4036;0,6539;0,887
08:32:42:2040;0,4502;-0,3763;0,6786;0,882
08:32:42:2060;0,4605;-0,3905;0,6533;0,875
08:32:42:2080;0,4484;-0,4316;0,6605;0,893
08:32:42:2100;0,4437;-0,4609;0,6607;0,905
08:32:42:2120;0,4247;-0,4523;0,6561;0,888
08:32:42:2140;0,4375;-0,4508;0,6367;0,880
08:32:42:2190;0,4312;-0,4277;0,6476;0,873
08:32:42:2250;0,4286;-0,4138;0,6588;0,874
08:32:42:2300;0,4354;-0,4141;0,6764;0,890
08:32:42:2500;0,4394;-0,4149;0,6654;0,884
08:32:42:2540;0,4437;-0,3890;0,6547;0,866
08:32:42:2560;0,4467;-0,3800;0,6483;0,859
08:32:42:2600;0,4517;-0,3812;0,6607;0,872
08:32:42:2640;0,4631;-0,4061;0,6870;0,908
08:32:42:2670;0,4645;-0,4110;0,6881;0,912
08:32:42:2700;0,4024;-0,4334;0,6748;0,883
08:32:42:2740;0,4266;-0,3294;0,6210;0,807
08:32:42:2760;0,4313;-0,3537;0,6340;0,830
08:32:42:2800;0,3917;-0,3297;0,6081;0,780
08:32:42:2860;0,4011;-0,3130;0,6069;0,777
08:32:42:2900;0,3966;-0,3335;0,6078;0,784
08:32:42:2950;0,4193;-0,3380;0,6353;0,818
08:32:42:3020;0,4756;-0,3746;0,6269;0,856
08:32:42:3060;0,4342;-0,3518;0,7170;0,895
08:32:42:3100;0,4504;-0,4569;0,6100;0,870
08:32:42:3150;0,4053;-0,4114;0,5746;0,800
08:32:42:3360;0,4160;-0,3972;0,5434;0,776
08:32:42:3410;0,4808;-0,3772;0,5855;0,830
08:32:42:3440;0,4752;-0,2529;0,6713;0,846
08:32:42:3460;0,4831;-0,3013;0,5857;0,801
08:32:42:3510;0,4392;-0,2953;0,5945;0,781
08:32:42:3540;0,4699;-0,2384;0,5936;0,778
08:32:42:3560;0,4973;-0,2529;0,6422;0,835
08:32:42:3590;0,4721;-0,2065;0,6741;0,834
08:32:42:3630;0,5855;-0,3039;0,6320;0,897
08:32:42:3660;0,3974;-0,2637;0,7470;0,873
08:32:42:3750;0,5323;-0,2652;0,7109;0,912
08:32:42:3810;0,5400;-0,2300;0,5875;0,814
08:32:42:3860;0,4730;-0,1750;0,6610;0,817
08:32:42:3890;0,4983;-0,1633;0,5626;0,753
08:32:42:3910;0,4715;-0,2261;0,5539;0,746
08:32:42:3970;0,4132;-0,2576;0,5813;0,743
08:32:42:4020;0,5013;-0,3053;0,5593;0,794
08:32:42:4270;0,5062;-0,4078;0,6099;0,875
08:32:42:4360;0,5992;-0,2630;0,6616;0,914
08:32:42:4380;0,5781;-0,2239;0,8266;1,019
08:32:42:4400;0,5198;-0,2548;0,9009;1,057
08:32:42:4420;0,5289;-0,1605;0,9742;1,108
08:32:42:4450;0,5976;-0,1946;0,8088;1,009
08:32:42:4470;0,6029;-0,1522;0,7865;0,988
08:32:42:4490;0,5375;-0,1470;0,7791;0,944
08:32:42:4520;0,5426;-0,1388;0,7327;0,908
08:32:42:4540;0,5960;-0,2318;0,6669;0,908
08:32:42:4560;0,5151;-0,3705;0,6925;0,924
08:32:42:4610;0,5515;-0,3298;0,6690;0,912
08:32:42:4660;0,5635;-0,2575;0,6969;0,917
08:32:42:4730;0,5650;-0,2291;0,7112;0,921
08:32:42:4780;0,5568;-0,1764;0,6961;0,893
08:32:42:4820;0,5524;-0,1789;0,6783;0,877
08:32:42:4870;0,5397;-0,1754;0,6706;0,863
08:32:42:4930;0,5401;-0,1593;0,6569;0,850
08:32:42:4980;0,5279;-0,1408;0,6568;0,839
08:32:42:5040;0,5326;-0,1436;0,6682;0,851
08:32:42:5080;0,5406;-0,1530;0,6668;0,857
08:32:42:5110;0,5303;-0,1545;0,6671;0,851
08:32:42:5320;0,5355;-0,1404;0,6752;0,858
08:32:42:5370;0,5432;-0,1405;0,6847;0,870
08:32:42:5400;0,5538;-0,1451;0,6884;0,880
08:32:42:5420;0,5509;-0,1547;0,6788;0,872
08:32:42:5470;0,5533;-0,1382;0,6745;0,868
08:32:42:5510;0,5546;-0,1472;0,6701;0,867
08:32:42:5530;0,5512;-0,1507;0,6702;0,865
08:32:42:5560;0,5430;-0,1379;0,6715;0,859
08:32:42:5600;0,5363;-0,1427;0,6775;0,861
08:32:42:5630;0,5400;-0,1309;0,6651;0,851
08:32:42:5670;0,5418;-0,1354;0,6609;0,850
08:32:42:5730;0,5356;-0,1436;0,6629;0,849
08:32:42:5780;0,5352;-0,1420;0,6665;0,851
08:32:42:5810;0,5462;-0,1475;0,6739;0,865
08:32:42:5890;0,5312;-0,1373;0,6588;0,842
08:32:42:5930;0,5143;-0,1588;0,6394;0,820
08:32:42:5970;0,5217;-0,1541;0,6479;0,831
08:32:42:6020;0,5148;-0,1350;0,6691;0,840
08:32:42:6210;0,5139;-0,1091;0,6830;0,847
08:32:42:6250;0,5118;-0,1007;0,6963;0,856
08:32:42:6270;0,5141;-0,1037;0,6632;0,831
08:32:42:6290;0,5249;-0,0982;0,6153;0,799
08:32:42:6320;0,5066;-0,1415;0,6044;0,786
08:32:42:6350;0,4641;-0,1380;0,6354;0,784
08:32:42:6380;0,4655;-0,1021;0,6523;0,794
08:32:42:6620;0,4580;-0,0774;0,6519;0,786
08:32:42:6700;0,4554;-0,0553;0,6586;0,789
08:32:42:6730;0,4216;-0,0341;0,6913;0,798
08:32:42:6760;0,4731;-0,0370;0,6640;0,802
08:32:42:6790;0,5433;-0,0020;0,6158;0,806
08:32:42:6810;0,7554;0,0721;0,6574;0,988
08:32:42:6840;0,7500;0,0808;0,6789;0,999
08:32:42:6880;0,7945;-0,0359;0,6768;1,027
08:32:42:6900;0,6200;-0,0466;0,6463;0,881
08:32:42:6930;0,4892;-0,0388;0,6224;0,778
08:32:42:6950;0,5455;-0,0758;0,6891;0,867
08:32:42:6970;0,5115;-0,0446;0,6726;0,832
08:32:42:7030;-0,0387;-0,8642;1,5130;1,738
08:32:42:7080;0,3233;-0,1312;0,8955;0,951
08:32:42:7120;0,9882;0,0624;0,4320;1,061
08:32:42:7170;0,6284;-0,0278;0,6545;0,892
08:32:42:7230;0,4945;-0,0221;0,6985;0,842
08:32:42:7290;0,5289;-0,0432;0,7083;0,871
08:32:42:7340;0,5502;-0,0512;0,7064;0,882
08:32:42:7680;0,5304;-0,0194;0,7074;0,870
08:32:42:7740;0,5335;-0,0300;0,6895;0,858
08:32:42:7760;0,5405;-0,0248;0,6919;0,864
08:32:42:7790;0,5496;-0,0519;0,6838;0,864
08:32:42:7870;0,5391;-0,0355;0,6935;0,865
08:32:42:7930;0,5397;-0,0300;0,6917;0,864
08:32:42:7960;0,5434;-0,0303;0,6830;0,859
08:32:42:7990;0,5373;-0,0458;0,6889;0,860
08:32:42:8030;0,5352;-0,0361;0,6862;0,857
08:32:42:8060;0,5345;-0,0285;0,6881;0,857
08:32:42:8090;0,5393;-0,0428;0,6808;0,855
08:32:42:8120;0,5394;-0,0314;0,6905;0,862
08:32:42:8160;0,5373;-0,0340;0,6892;0,860
08:32:42:8190;0,5354;-0,0356;0,6941;0,863
08:32:42:8220;0,5443;-0,0405;0,6862;0,862
08:32:42:8250;0,5388;-0,0358;0,6850;0,858
08:32:42:8280;0,5321;-0,0325;0,6834;0,852
08:32:42:8300;0,5354;-0,0411;0,6770;0,850
08:32:42:8320;0,5387;-0,0363;0,6850;0,858
08:32:42:8340;0,5399;-0,0325;0,6867;0,860
08:32:42:8430;0,5296;-0,0271;0,6858;0,853
08:32:42:8470;0,5344;-0,0323;0,6869;0,857
08:32:42:8500;0,5406;-0,0421;0,6872;0,861
08:32:42:8530;0,5380;-0,0399;0,6859;0,858
08:32:42:8720;0,5322;-0,0342;0,6877;0,856
08:32:42:8760;0,5324;-0,0309;0,6868;0,855
08:32:42:8790;0,5405;-0,0306;0,6836;0,858
08:32:42:8830;0,5364;-0,0361;0,6904;0,861
08:32:42:8870;0,5370;-0,0378;0,6904;0,861
08:32:42:8900;0,5359;-0,0201;0,6831;0,854
08:32:42:8940;0,5388;-0,0379;0,6905;0,862
08:32:42:8960;0,5392;-0,0364;0,6899;0,862
08:32:42:8990;0,5373;-0,0439;0,6870;0,859
08:32:42:9100;0,5430;-0,0392;0,6884;0,863
08:32:42:9140;0,5360;-0,0307;0,6867;0,857
08:32:42:9160;0,5356;-0,0348;0,6886;0,859
08:32:42:9190;0,5357;-0,0413;0,6856;0,857
08:32:42:9240;0,5354;-0,0407;0,6919;0,861
08:32:42:9430;0,5410;-0,0217;0,6853;0,859
08:32:42:9470;0,5383;-0,0302;0,6879;0,860
08:32:42:9560;0,5380;-0,0365;0,6893;0,861
08:32:42:9600;0,5352;-0,0317;0,6856;0,856
08:32:42:9630;0,5389;-0,0347;0,6792;0,853
08:32:42:9670;0,5394;-0,0284;0,6888;0,861
08:32:42:9710;0,5359;-0,0307;0,6829;0,854
08:32:42:9740;0,5399;-0,0451;0,6877;0,861
08:32:42:9760;0,5375;-0,0367;0,6866;0,858
08:32:42:9800;0,5396;-0,0354;0,6867;0,860
08:32:42:9830;0,5376;-0,0341;0,6857;0,858
08:32:42:9860;0,5311;-0,0410;0,6778;0,848
08:32:42:9890;0,5422;-0,0527;0,6808;0,857
08:32:42:9960;0,5408;-0,0376;0,6879;0,861
08:32:43:0010;0,5436;-0,0375;0,6916;0,866
08:32:43:0060;0,5378;-0,0238;0,6903;0,861
08:32:43:0090;0,5356;-0,0303;0,6815;0,853
08:32:43:0150;0,5458;-0,0494;0,6881;0,865
08:32:43:0190;0,5389;-0,0268;0,6910;0,862
08:32:43:0400;0,5335;-0,0320;0,6820;0,852
08:32:43:0440;0,5363;-0,0447;0,6878;0,859
08:32:43:0460;0,5390;-0,0240;0,6840;0,857
08:32:43:0490;0,5366;-0,0365;0,6884;0,859
08:32:43:0510;0,5350;-0,0339;0,6854;0,856
08:32:43:0540;0,5385;-0,0422;0,6874;0,860
08:32:43:0570;0,5392;-0,0392;0,6864;0,859
08:32:43:0590;0,5341;-0,0276;0,6916;0,860
08:32:43:0790;0,5372;-0,0370;0,6867;0,858
08:32:43:0820;0,5403;-0,0378;0,6849;0,859
08:32:43:0850;0,5368;-0,0337;0,6868;0,858
08:32:43:0880;0,5383;-0,0403;0,6886;0,861
08:32:43:0900;0,5308;-0,0219;0,6881;0,855
08:32:43:0920;0,5389;-0,0342;0,6847;0,858
08:32:43:0950;0,5384;-0,0357;0,6837;0,856
08:32:43:1010;0,5348;-0,0396;0,6847;0,855
08:32:43:1060;0,5371;-0,0332;0,6881;0,859
08:32:43:1270;0,5381;-0,0422;0,6861;0,858
08:32:43:1310;0,5384;-0,0330;0,6847;0,857
08:32:43:1340;0,5360;-0,0310;0,6872;0,858
08:32:43:1360;0,5358;-0,0386;0,6863;0,857
08:32:43:1390;0,5364;-0,0370;0,6856;0,857
08:32:43:1420;0,5381;-0,0339;0,6869;0,859
08:32:43:1450;0,5354;-0,0351;0,6873;0,858
08:32:43:1480;0,5347;-0,0391;0,6855;0,856
08:32:43:1500;0,5355;-0,0362;0,6859;0,857
08:32:43:1740;0,5363;-0,0347;0,6870;0,858
