time;gFx;gFy;gFz;TgF
22:39:48:6220;0,0815;0,1338;1,0109;1,020
22:39:48:6270;0,0819;0,1330;1,0135;1,023
22:39:48:6440;0,0811;0,1353;1,0149;1,024
22:39:48:6480;0,0813;0,1352;1,0154;1,025
22:39:48:6490;0,0829;0,1358;1,0123;1,022
22:39:48:6520;0,0810;0,1340;1,0142;1,023
22:39:48:6540;0,0806;0,1332;1,0154;1,024
22:39:48:6570;0,0800;0,1343;1,0154;1,025
22:39:48:6690;0,0805;0,1346;1,0171;1,026
22:39:48:6730;0,0801;0,1366;1,0158;1,025
22:39:48:6750;0,0805;0,1352;1,0134;1,023
22:39:48:6790;0,0811;0,1374;1,0202;1,030
22:39:48:6830;0,0801;0,1365;1,0187;1,028
22:39:48:6870;0,0800;0,1363;1,0165;1,026
22:39:48:6920;0,0796;0,1336;1,0180;1,027
22:39:48:6980;0,0802;0,1348;1,0173;1,026
22:39:48:7040;0,0774;0,1349;1,0178;1,027
22:39:48:7080;0,0795;0,1369;1,0148;1,024
22:39:48:7180;0,0791;0,1353;1,0148;1,024
22:39:48:7220;0,0785;0,1358;1,0165;1,026
22:39:48:7250;0,0799;0,1357;1,0149;1,024
22:39:48:7280;0,0792;0,1354;1,0148;1,024
22:39:48:7480;0,0788;0,1354;1,0149;1,024
22:39:48:7540;0,0786;0,1375;1,0140;1,023
22:39:48:7570;0,0790;0,1335;1,0147;1,024
22:39:48:7590;0,0786;0,1366;1,0138;1,023
22:39:48:7630;0,0803;0,1363;1,0092;1,019
22:39:48:7670;0,0789;0,1344;1,0114;1,020
22:39:48:7700;0,0790;0,1335;1,0111;1,020
22:39:48:7730;0,0797;0,1334;1,0114;1,020
22:39:48:7760;0,0794;0,1324;1,0107;1,020
22:39:48:7790;0,0789;0,1329;1,0105;1,019
22:39:48:7950;0,0775;0,1322;1,0131;1,022
22:39:48:8000;0,0764;0,1321;1,0110;1,020
22:39:48:8030;0,0773;0,1331;1,0111;1,020
22:39:48:8070;0,0779;0,1340;1,0115;1,020
22:39:48:8090;0,0777;0,1343;1,0101;1,019
22:39:48:8130;0,0791;0,1327;1,0108;1,020
22:39:48:8150;0,0773;0,1319;1,0133;1,022
22:39:48:8200;0,0797;0,1337;1,0126;1,022
22:39:48:8250;0,0808;0,1343;1,0127;1,022
22:39:48:8290;0,0804;0,1338;1,0146;1,024
22:39:48:8480;0,0808;0,1334;1,0135;1,023
22:39:48:8520;0,0795;0,1351;1,0131;1,022
22:39:48:8540;0,0805;0,1344;1,0122;1,021
22:39:48:8570;0,0797;0,1330;1,0166;1,025
22:39:48:8600;0,0811;0,1338;1,0156;1,025
22:39:48:8630;0,0828;0,1357;1,0151;1,025
22:39:48:8650;0,0833;0,1344;1,0148;1,024
22:39:48:8690;0,0829;0,1356;1,0171;1,026
22:39:48:8770;0,0826;0,1354;1,0159;1,025
22:39:48:8810;0,0830;0,1358;1,0162;1,026
22:39:48:8850;0,0831;0,1377;1,0160;1,026
22:39:48:8890;0,0822;0,1377;1,0160;1,026
22:39:48:8940;0,0827;0,1395;1,0158;1,026
22:39:48:9000;0,0841;0,1379;1,0174;1,027
22:39:48:9060;0,0830;0,1376;1,0160;1,026
22:39:48:9110;0,0835;0,1364;1,0117;1,021
22:39:48:9150;0,0808;0,1351;1,0087;1,018
22:39:48:9190;0,0808;0,1356;1,0115;1,021
22:39:48:9250;0,0830;0,1363;1,0101;1,020
22:39:48:9300;0,0830;0,1361;1,0132;1,023
22:39:48:9480;0,0819;0,1344;1,0138;1,023
22:39:48:9530;0,0825;0,1363;1,0159;1,025
22:39:48:9550;0,0825;0,1359;1,0156;1,025
22:39:48:9580;0,0816;0,1352;1,0123;1,022
22:39:48:9600;0,0816;0,1351;1,0101;1,019
22:39:48:9630;0,0844;0,1366;1,0099;1,020
22:39:48:9650;0,0806;0,1348;1,0118;1,021
22:39:48:9850;0,0826;0,1356;1,0107;1,020
22:39:48:9890;0,0822;0,1340;1,0124;1,022
22:39:48:9920;0,0817;0,1334;1,0099;1,019
22:39:48:9950;0,0829;0,1357;1,0111;1,021
22:39:48:9980;0,0813;0,1340;1,0117;1,021
22:39:49:0000;0,0800;0,1331;1,0112;1,020
22:39:49:0020;0,0820;0,1333;1,0106;1,020
22:39:49:0040;0,0803;0,1351;1,0115;1,021
22:39:49:0090;0,0814;0,1335;1,0106;1,020
22:39:49:0290;0,0807;0,1352;1,0120;1,021
22:39:49:0330;0,0786;0,1351;1,0120;1,021
22:39:49:0350;0,0796;0,1344;1,0115;1,021
22:39:49:0380;0,0803;0,1358;1,0112;1,021
22:39:49:0410;0,0811;0,1364;1,0139;1,023
22:39:49:0440;0,0792;0,1365;1,0129;1,022
22:39:49:0470;0,0797;0,1344;1,0127;1,022
22:39:49:0500;0,0793;0,1348;1,0126;1,022
22:39:49:0590;0,0797;0,1352;1,0162;1,025
22:39:49:0630;0,0804;0,1370;1,0157;1,025
22:39:49:0660;0,0790;0,1357;1,0137;1,023
22:39:49:0710;0,0791;0,1342;1,0145;1,024
22:39:49:0750;0,0801;0,1360;1,0154;1,025
22:39:49:0800;0,0811;0,1335;1,0151;1,024
22:39:49:0850;0,0785;0,1346;1,0156;1,025
22:39:49:0900;0,0789;0,1346;1,0169;1,026
22:39:49:0950;0,0775;0,1354;1,0148;1,024
22:39:49:1020;0,0769;0,1344;1,0150;1,024
22:39:49:1060;0,0773;0,1342;1,0146;1,024
22:39:49:1110;0,0785;0,1358;1,0175;1,027
22:39:49:1190;0,0783;0,1348;1,0143;1,023
22:39:49:1230;0,0774;0,1340;1,0143;1,023
22:39:49:1270;0,0772;0,1331;1,0154;1,024
22:39:49:1310;0,0767;0,1332;1,0162;1,025
22:39:49:1500;0,0769;0,1324;1,0168;1,025
22:39:49:1540;0,0769;0,1332;1,0156;1,024
22:39:49:1560;0,0781;0,1337;1,0123;1,021
22:39:49:1580;0,0781;0,1340;1,0117;1,021
22:39:49:1620;0,0781;0,1329;1,0138;1,023
22:39:49:1650;0,0802;0,1329;1,0151;1,024
22:39:49:1670;0,0791;0,1341;1,0150;1,024
22:39:49:1710;0,0793;0,1330;1,0159;1,025
22:39:49:1790;0,0814;0,1322;1,0132;1,022
22:39:49:1840;0,0792;0,1333;1,0129;1,022
22:39:49:1860;0,0807;0,1332;1,0112;1,020
22:39:49:1900;0,0797;0,1342;1,0125;1,022
22:39:49:1950;0,0813;0,1342;1,0106;1,020
22:39:49:2000;0,0809;0,1337;1,0138;1,023
22:39:49:2050;0,0795;0,1348;1,0108;1,020
22:39:49:2110;0,0805;0,1348;1,0113;1,021
22:39:49:2310;0,0805;0,1355;1,0113;1,021
22:39:49:2360;0,0792;0,1352;1,0127;1,022
22:39:49:2390;0,0800;0,1355;1,0108;1,020
22:39:49:2410;0,0817;0,1338;1,0127;1,022
22:39:49:2430;0,0799;0,1362;1,0102;1,020
22:39:49:2480;0,0809;0,1346;1,0129;1,022
22:39:49:2510;0,0805;0,1343;1,0128;1,022
22:39:49:2540;0,0810;0,1334;1,0099;1,019
22:39:49:2570;0,0811;0,1335;1,0118;1,021
22:39:49:2750;0,0808;0,1352;1,0109;1,020
22:39:49:2790;0,0814;0,1376;1,0093;1,019
22:39:49:2820;0,0821;0,1374;1,0127;1,022
22:39:49:2850;0,0815;0,1379;1,0128;1,023
22:39:49:2870;0,0810;0,1384;1,0138;1,024
22:39:49:2890;0,0792;0,1376;1,0121;1,022
22:39:49:2910;0,0798;0,1379;1,0136;1,023
22:39:49:2960;0,0799;0,1369;1,0147;1,024
22:39:49:3010;0,0807;0,1385;1,0153;1,025
22:39:49:3060;0,0804;0,1378;1,0159;1,026
22:39:49:3110;0,0816;0,1376;1,0141;1,024
22:39:49:3170;0,0825;0,1392;1,0164;1,026
22:39:49:3220;0,0802;0,1388;1,0163;1,026
22:39:49:3270;0,0811;0,1374;1,0159;1,025
22:39:49:3320;0,0809;0,1386;1,0176;1,027
22:39:49:3420;0,0819;0,1380;1,0169;1,027
22:39:49:3470;0,0803;0,1375;1,0215;1,031
22:39:49:3500;0,0836;0,1364;1,0207;1,030
22:39:49:3530;0,0833;0,1381;1,0181;1,028
22:39:49:3730;0,0842;0,1373;1,0173;1,027
22:39:49:3770;0,0844;0,1348;1,0159;1,025
22:39:49:3800;0,0826;0,1378;1,0168;1,026
22:39:49:3830;0,0825;0,1362;1,0153;1,025
22:39:49:3880;0,0833;0,1346;1,0142;1,023
22:39:49:3910;0,0818;0,1313;1,0135;1,022
22:39:49:3930;0,0829;0,1313;1,0115;1,020
22:39:49:3970;0,0808;0,1316;1,0108;1,020
22:39:49:4000;0,0820;0,1332;1,0127;1,022
22:39:49:4030;0,0825;0,1327;1,0118;1,021
22:39:49:4110;0,0798;0,1315;1,0089;1,018
22:39:49:4170;0,0827;0,1311;1,0052;1,014
22:39:49:4190;0,0808;0,1313;1,0085;1,017
22:39:49:4240;0,0800;0,1307;1,0094;1,018
22:39:49:4290;0,0813;0,1317;1,0085;1,017
22:39:49:4330;0,0790;0,1319;1,0093;1,018
22:39:49:4530;0,0803;0,1327;1,0099;1,019
22:39:49:4600;0,0799;0,1321;1,0101;1,019
22:39:49:4670;0,0802;0,1297;1,0101;1,019
22:39:49:4700;0,0791;0,1305;1,0111;1,020
22:39:49:4730;0,0777;0,1305;1,0109;1,019
22:39:49:4760;0,0789;0,1314;1,0108;1,019
22:39:49:4790;0,0781;0,1302;1,0150;1,023
22:39:49:4830;0,0796;0,1285;1,0137;1,022
22:39:49:4860;0,0780;0,1330;1,0112;1,020
22:39:49:4890;0,0798;0,1316;1,0116;1,020
22:39:49:4920;0,0803;0,1316;1,0140;1,023
22:39:49:4940;0,0771;0,1335;1,0149;1,024
22:39:49:5000;0,0769;0,1350;1,0162;1,025
22:39:49:5050;0,0755;0,1351;1,0164;1,025
22:39:49:5080;0,0768;0,1351;1,0162;1,025
22:39:49:5130;0,0782;0,1357;1,0159;1,025
22:39:49:5200;0,0803;0,1356;1,0169;1,026
22:39:49:5250;0,0792;0,1384;1,0171;1,027
22:39:49:5280;0,0785;0,1363;1,0170;1,026
22:39:49:5380;0,0783;0,1365;1,0179;1,027
22:39:49:5420;0,0783;0,1364;1,0145;1,024
22:39:49:5450;0,0783;0,1379;1,0161;1,026
22:39:49:5490;0,0779;0,1360;1,0204;1,030
22:39:49:5710;0,0767;0,1370;1,0161;1,025
22:39:49:5750;0,0783;0,1370;1,0177;1,027
22:39:49:5770;0,0769;0,1357;1,0153;1,024
22:39:49:5800;0,0768;0,1359;1,0172;1,026
22:39:49:5830;0,0788;0,1379;1,0178;1,027
22:39:49:5850;0,0774;0,1369;1,0175;1,027
22:39:49:5880;0,0761;0,1360;1,0144;1,023
22:39:49:5910;0,0745;0,1355;1,0149;1,024
22:39:49:5940;0,0759;0,1368;1,0121;1,021
22:39:49:6040;0,0786;0,1366;1,0127;1,022
22:39:49:6100;0,0792;0,1372;1,0118;1,021
22:39:49:6140;0,0796;0,1373;1,0137;1,023
22:39:49:6180;0,0796;0,1348;1,0149;1,024
22:39:49:6200;0,0808;0,1373;1,0160;1,026
22:39:49:6230;0,0814;0,1390;1,0124;1,022
22:39:49:6350;0,0812;0,1366;1,0153;1,025
22:39:49:6380;0,0820;0,1379;1,0148;1,025
22:39:49:6400;0,0819;0,1352;1,0132;1,023
22:39:49:6450;0,0832;0,1384;1,0131;1,023
22:39:49:6520;0,0843;0,1371;1,0156;1,025
22:39:49:6540;0,0862;0,1380;1,0128;1,023
22:39:49:6740;0,0863;0,1387;1,0102;1,020
22:39:49:6800;0,0858;0,1362;1,0091;1,019
22:39:49:6840;0,0877;0,1353;1,0101;1,020
22:39:49:6890;0,0872;0,1347;1,0112;1,021
22:39:49:6930;0,0870;0,1357;1,0117;1,021
22:39:49:6960;0,0883;0,1347;1,0096;1,019
22:39:49:6990;0,0861;0,1353;1,0127;1,022
22:39:49:7030;0,0874;0,1367;1,0123;1,022
22:39:49:7050;0,0865;0,1351;1,0120;1,022
22:39:49:7080;0,0869;0,1361;1,0096;1,019
22:39:49:7110;0,0869;0,1367;1,0092;1,019
22:39:49:7140;0,0863;0,1355;1,0107;1,020
22:39:49:7240;0,0841;0,1357;1,0127;1,022
22:39:49:7280;0,0839;0,1348;1,0121;1,021
22:39:49:7300;0,0833;0,1358;1,0123;1,022
22:39:49:7370;0,0833;0,1360;1,0138;1,023
22:39:49:7410;0,0839;0,1373;1,0142;1,024
22:39:49:7450;0,0811;0,1383;1,0161;1,026
22:39:49:7490;0,0822;0,1371;1,0174;1,027
22:39:49:7670;0,0816;0,1377;1,0153;1,025
22:39:49:7700;0,0802;0,1364;1,0141;1,023
22:39:49:7730;0,0803;0,1354;1,0114;1,021
22:39:49:7750;0,0803;0,1354;1,0130;1,022
22:39:49:7780;0,0803;0,1334;1,0162;1,025
22:39:49:7800;0,0793;0,1358;1,0163;1,026
22:39:49:7840;0,0813;0,1344;1,0165;1,026
22:39:49:8050;0,0827;0,1348;1,0126;1,022
22:39:49:8100;0,0795;0,1344;1,0140;1,023
22:39:49:8120;0,0794;0,1341;1,0152;1,024
22:39:49:8160;0,0804;0,1335;1,0141;1,023
22:39:49:8200;0,0792;0,1340;1,0130;1,022
22:39:49:8220;0,0788;0,1324;1,0140;1,023
22:39:49:8240;0,0777;0,1332;1,0095;1,018
22:39:49:8260;0,0790;0,1339;1,0140;1,023
22:39:49:8320;0,0782;0,1320;1,0148;1,023
22:39:49:8370;0,0788;0,1332;1,0145;1,023
22:39:49:8410;0,0774;0,1307;1,0128;1,021
22:39:49:8450;0,0754;0,1310;1,0137;1,022
22:39:49:8500;0,0755;0,1300;1,0103;1,019
22:39:49:8690;0,0755;0,1313;1,0114;1,020
22:39:49:8730;0,0763;0,1310;1,0090;1,018
22:39:49:8760;0,0748;0,1318;1,0081;1,017
22:39:49:8780;0,0757;0,1321;1,0105;1,019
22:39:49:8830;0,0747;0,1330;1,0090;1,018
22:39:49:8860;0,0744;0,1326;1,0110;1,020
22:39:49:8890;0,0759;0,1338;1,0121;1,021
22:39:49:8920;0,0765;0,1338;1,0121;1,021
22:39:49:9050;0,0769;0,1327;1,0131;1,022
22:39:49:9100;0,0749;0,1339;1,0140;1,023
22:39:49:9130;0,0749;0,1335;1,0135;1,022
22:39:49:9150;0,0756;0,1343;1,0127;1,022
22:39:49:9190;0,0758;0,1346;1,0131;1,022
22:39:49:9220;0,0761;0,1352;1,0145;1,024
22:39:49:9270;0,0757;0,1360;1,0118;1,021
22:39:49:9320;0,0760;0,1370;1,0142;1,023
22:39:49:9540;0,0764;0,1362;1,0159;1,025
22:39:49:9580;0,0761;0,1370;1,0151;1,024
22:39:49:9620;0,0762;0,1373;1,0162;1,025
22:39:49:9650;0,0756;0,1383;1,0139;1,023
22:39:49:9690;0,0770;0,1372;1,0171;1,026
22:39:49:9720;0,0780;0,1390;1,0174;1,027
22:39:49:9740;0,0808;0,1396;1,0193;1,029
22:39:49:9760;0,0814;0,1381;1,0219;1,032
22:39:49:9790;0,0807;0,1388;1,0189;1,029
22:39:49:9810;0,0811;0,1388;1,0172;1,027
22:39:49:9970;0,0828;0,1374;1,0160;1,026
22:39:50:0030;0,0812;0,1368;1,0160;1,026
22:39:50:0080;0,0814;0,1383;1,0149;1,025
22:39:50:0110;0,0814;0,1379;1,0154;1,025
22:39:50:0150;0,0810;0,1368;1,0115;1,021
22:39:50:0170;0,0835;0,1404;1,0144;1,025
22:39:50:0210;0,0822;0,1368;1,0167;1,026
22:39:50:0230;0,0846;0,1360;1,0126;1,022
22:39:50:0260;0,0826;0,1373;1,0085;1,018
22:39:50:0320;0,0819;0,1374;1,0149;1,025
22:39:50:0440;0,0855;0,1343;1,0126;1,022
22:39:50:0480;0,0849;0,1352;1,0091;1,019
22:39:50:0510;0,0850;0,1370;1,0117;1,022
22:39:50:0560;0,0833;0,1324;1,0124;1,021
22:39:50:0580;0,0859;0,1340;1,0126;1,022
22:39:50:0780;0,0871;0,1359;1,0180;1,028
22:39:50:0820;0,0830;0,1351;1,0140;1,023
22:39:50:0840;0,0866;0,1357;1,0124;1,022
22:39:50:0870;0,0846;0,1356;1,0184;1,028
22:39:50:0890;0,0842;0,1350;1,0149;1,024
22:39:50:0920;0,0839;0,1341;1,0121;1,021
22:39:50:0950;0,0843;0,1338;1,0121;1,021
22:39:50:0990;0,0832;0,1342;1,0130;1,022
22:39:50:1040;0,0829;0,1337;1,0120;1,021
22:39:50:1070;0,0847;0,1330;1,0168;1,026
22:39:50:1160;0,0845;0,1348;1,0090;1,018
22:39:50:1200;0,0814;0,1341;1,0107;1,020
22:39:50:1230;0,0849;0,1338;1,0153;1,025
22:39:50:1290;0,0824;0,1332;1,0139;1,023
22:39:50:1320;0,0809;0,1352;1,0117;1,021
22:39:50:1380;0,0823;0,1366;1,0126;1,022
22:39:50:1570;0,0812;0,1349;1,0107;1,020
22:39:50:1600;0,0797;0,1347;1,0090;1,018
22:39:50:1630;0,0815;0,1351;1,0097;1,019
22:39:50:1650;0,0816;0,1343;1,0101;1,019
22:39:50:1670;0,0782;0,1344;1,0112;1,020
22:39:50:1690;0,0780;0,1350;1,0168;1,026
22:39:50:1720;0,0790;0,1351;1,0151;1,024
22:39:50:1970;0,0777;0,1344;1,0137;1,023
22:39:50:2040;0,0766;0,1358;1,0148;1,024
22:39:50:2070;0,0767;0,1346;1,0132;1,022
22:39:50:2090;0,0760;0,1349;1,0160;1,025
22:39:50:2130;0,0770;0,1348;1,0149;1,024
22:39:50:2160;0,0765;0,1349;1,0170;1,026
22:39:50:2180;0,0769;0,1365;1,0164;1,026
22:39:50:2220;0,0772;0,1354;1,0145;1,024
22:39:50:2240;0,0755;0,1354;1,0170;1,026
22:39:50:2260;0,0777;0,1360;1,0153;1,024
22:39:50:2290;0,0769;0,1351;1,0134;1,022
22:39:50:2370;0,0769;0,1337;1,0136;1,022
22:39:50:2410;0,0775;0,1360;1,0144;1,024
22:39:50:2440;0,0768;0,1340;1,0181;1,027
22:39:50:2480;0,0771;0,1367;1,0195;1,029
22:39:50:2530;0,0792;0,1367;1,0150;1,024
22:39:50:2590;0,0788;0,1357;1,0145;1,024
22:39:50:2630;0,0774;0,1366;1,0184;1,028
22:39:50:2680;0,0780;0,1360;1,0143;1,024
22:39:50:2890;0,0782;0,1368;1,0093;1,019
22:39:50:2940;0,0769;0,1343;1,0151;1,024
22:39:50:2970;0,0794;0,1369;1,0150;1,024
22:39:50:2990;0,0790;0,1369;1,0149;1,024
22:39:50:3010;0,0789;0,1363;1,0118;1,021
22:39:50:3050;0,0826;0,1343;1,0069;1,016
22:39:50:3080;0,0813;0,1354;1,0115;1,021
22:39:50:3100;0,0806;0,1349;1,0159;1,025
22:39:50:3130;0,0784;0,1346;1,0149;1,024
22:39:50:3280;0,0799;0,1351;1,0102;1,019
22:39:50:3320;0,0783;0,1339;1,0073;1,016
22:39:50:3350;0,0800;0,1324;1,0094;1,018
22:39:50:3400;0,0803;0,1343;1,0151;1,024
22:39:50:3430;0,0791;0,1329;1,0134;1,022
22:39:50:3450;0,0811;0,1324;1,0102;1,019
22:39:50:3480;0,0789;0,1323;1,0096;1,018
22:39:50:3550;0,0800;0,1322;1,0128;1,022
22:39:50:3600;0,0815;0,1325;1,0175;1,026
22:39:50:3640;0,0828;0,1311;1,0156;1,024
22:39:50:3680;0,0817;0,1316;1,0114;1,020
22:39:50:3890;0,0835;0,1338;1,0110;1,020
22:39:50:3990;0,0841;0,1349;1,0141;1,024
22:39:50:4050;0,0849;0,1324;1,0175;1,027
22:39:50:4080;0,0841;0,1352;1,0140;1,024
22:39:50:4110;0,0842;0,1340;1,0129;1,022
22:39:50:4150;0,0828;0,1344;1,0164;1,026
22:39:50:4180;0,0843;0,1339;1,0175;1,027
22:39:50:4210;0,0831;0,1349;1,0165;1,026
22:39:50:4250;0,0835;0,1344;1,0147;1,024
22:39:50:4280;0,0837;0,1359;1,0168;1,026
22:39:50:4320;0,0840;0,1391;1,0157;1,026
22:39:50:4350;0,0808;0,1384;1,0147;1,024
22:39:50:4380;0,0822;0,1353;1,0138;1,023
22:39:50:4410;0,0826;0,1366;1,0156;1,025
22:39:50:4440;0,0836;0,1350;1,0145;1,024
22:39:50:4500;0,0825;0,1365;1,0160;1,026
22:39:50:4550;0,0814;0,1359;1,0130;1,022
22:39:50:4610;0,0814;0,1359;1,0107;1,020
22:39:50:4650;0,0819;0,1362;1,0152;1,025
22:39:50:4690;0,0808;0,1358;1,0179;1,027
22:39:50:4890;0,0805;0,1351;1,0117;1,021
22:39:50:4930;0,0802;0,1364;1,0090;1,018
22:39:50:4950;0,0805;0,1356;1,0125;1,022
22:39:50:4980;0,0788;0,1338;1,0102;1,019
22:39:50:5000;0,0806;0,1336;1,0113;1,020
22:39:50:5040;0,0784;0,1345;1,0074;1,017
22:39:50:5060;0,0794;0,1357;1,0072;1,017
22:39:50:5090;0,0794;0,1340;1,0076;1,017
22:39:50:5260;0,0795;0,1339;1,0122;1,021
22:39:50:5300;0,0785;0,1330;1,0119;1,021
22:39:50:5330;0,0778;0,1342;1,0146;1,024
22:39:50:5350;0,0783;0,1340;1,0123;1,021
22:39:50:5380;0,0782;0,1331;1,0115;1,020
22:39:50:5400;0,0763;0,1323;1,0134;1,022
22:39:50:5460;0,0785;0,1329;1,0141;1,023
22:39:50:5490;0,0792;0,1343;1,0140;1,023
22:39:50:5540;0,0796;0,1341;1,0127;1,022
22:39:50:5720;0,0791;0,1369;1,0132;1,023
22:39:50:5760;0,0778;0,1365;1,0170;1,026
22:39:50:5790;0,0776;0,1366;1,0185;1,028
22:39:50:5810;0,0783;0,1362;1,0150;1,024
22:39:50:5840;0,0771;0,1355;1,0109;1,020
22:39:50:5870;0,0759;0,1373;1,0165;1,026
22:39:50:5890;0,0775;0,1365;1,0166;1,026
22:39:50:6090;0,0756;0,1365;1,0194;1,028
22:39:50:6150;0,0772;0,1393;1,0132;1,023
22:39:50:6180;0,0797;0,1353;1,0127;1,022
22:39:50:6210;0,0790;0,1388;1,0142;1,024
22:39:50:6250;0,0778;0,1366;1,0195;1,029
22:39:50:6270;0,0796;0,1387;1,0126;1,022
22:39:50:6300;0,0819;0,1375;1,0114;1,021
22:39:50:6330;0,0789;0,1396;1,0108;1,021
22:39:50:6350;0,0822;0,1395;1,0162;1,026
22:39:50:6420;0,0783;0,1381;1,0134;1,023
22:39:50:6460;0,0800;0,1387;1,0099;1,020
22:39:50:6510;0,0793;0,1362;1,0098;1,019
22:39:50:6550;0,0796;0,1384;1,0144;1,024
22:39:50:6760;0,0824;0,1349;1,0132;1,023
22:39:50:6810;0,0812;0,1362;1,0149;1,024
22:39:50:6830;0,0821;0,1361;1,0071;1,017
22:39:50:6860;0,0802;0,1344;1,0082;1,017
22:39:50:6880;0,0786;0,1338;1,0148;1,024
22:39:50:6920;0,0822;0,1340;1,0201;1,029
22:39:50:6950;0,0813;0,1286;1,0166;1,025
22:39:50:6970;0,0836;0,1311;1,0081;1,017
22:39:50:7000;0,0811;0,1297;1,0063;1,015
22:39:50:7120;0,0821;0,1299;1,0132;1,022
22:39:50:7170;0,0836;0,1305;1,0217;1,030
22:39:50:7210;0,0827;0,1280;1,0234;1,032
22:39:50:7250;0,0821;0,1300;1,0107;1,019
22:39:50:7280;0,0824;0,1333;1,0074;1,017
22:39:50:7310;0,0807;0,1317;1,0137;1,023
22:39:50:7370;0,0847;0,1312;1,0251;1,034
22:39:50:7430;0,0829;0,1320;1,0245;1,033
22:39:50:7470;0,0812;0,1308;1,0099;1,019
22:39:50:7510;0,0810;0,1318;1,0026;1,011
22:39:50:7550;0,0823;0,1320;1,0098;1,019
22:39:50:7740;0,0834;0,1315;1,0219;1,031
22:39:50:7780;0,0822;0,1351;1,0192;1,028
22:39:50:7810;0,0829;0,1362;1,0130;1,023
22:39:50:7830;0,0797;0,1396;1,0035;1,013
22:39:50:7860;0,0814;0,1357;1,0104;1,020
22:39:50:7900;0,0816;0,1355;1,0198;1,029
22:39:50:7930;0,0841;0,1363;1,0190;1,029
22:39:50:8070;0,0813;0,1338;1,0106;1,020
22:39:50:8120;0,0816;0,1377;1,0078;1,018
22:39:50:8140;0,0790;0,1378;1,0138;1,023
22:39:50:8170;0,0825;0,1363;1,0208;1,030
22:39:50:8190;0,0814;0,1390;1,0183;1,028
22:39:50:8220;0,0784;0,1373;1,0095;1,019
22:39:50:8270;0,0765;0,1358;1,0068;1,016
22:39:50:8310;0,0793;0,1357;1,0139;1,023
22:39:50:8360;0,0789;0,1340;1,0251;1,034
22:39:50:8430;0,0786;0,1314;1,0182;1,027
22:39:50:8470;0,0780;0,1353;1,0078;1,017
22:39:50:8510;0,0759;0,1370;1,0077;1,017
22:39:50:8570;0,0759;0,1363;1,0167;1,026
22:39:50:8770;0,0781;0,1365;1,0231;1,032
22:39:50:8840;0,0789;0,1369;1,0177;1,027
22:39:50:8870;0,0775;0,1354;1,0048;1,014
22:39:50:8920;0,0798;0,1374;1,0043;1,014
22:39:50:8950;0,0767;0,1380;1,0156;1,025
22:39:50:8990;0,0770;0,1379;1,0215;1,031
22:39:50:9030;0,0775;0,1353;1,0160;1,025
22:39:50:9050;0,0817;0,1389;1,0058;1,016
22:39:50:9080;0,0797;0,1410;1,0078;1,018
22:39:50:9120;0,0764;0,1300;1,0169;1,025
22:39:50:9150;0,0834;0,1363;1,0124;1,022
22:39:50:9190;0,0825;0,1393;1,0037;1,014
22:39:50:9220;0,0745;0,1341;1,0204;1,029
22:39:50:9290;0,0897;0,1328;1,0142;1,024
22:39:50:9340;0,0817;0,1399;0,9988;1,009
22:39:50:9370;0,0728;0,1375;1,0167;1,026
22:39:50:9440;0,0850;0,1316;1,0248;1,034
22:39:50:9480;0,0836;0,1363;1,0038;1,014
22:39:50:9530;0,0778;0,1399;1,0106;1,020
22:39:50:9570;0,0781;0,1314;1,0138;1,022
22:39:50:9820;0,0889;0,1321;1,0182;1,028
22:39:50:9860;0,0773;0,1378;1,0140;1,023
22:39:50:9920;0,0786;0,1299;1,0105;1,019
22:39:50:9950;0,0852;0,1329;1,0099;1,019
22:39:51:0000;0,0821;0,1337;1,0194;1,028
22:39:51:0020;0,0719;0,1322;1,0057;1,014
22:39:51:0050;0,0865;0,1318;1,0100;1,019
22:39:51:0080;0,0802;0,1353;1,0175;1,027
22:39:51:0120;0,0749;0,1297;1,0126;1,021
22:39:51:0140;0,0817;0,1341;1,0124;1,022
22:39:51:0160;0,0868;0,1344;1,0191;1,029
22:39:51:0180;0,0744;0,1311;1,0098;1,018
22:39:51:0220;0,0794;0,1321;1,0074;1,016
22:39:51:0280;0,0843;0,1330;1,0153;1,024
22:39:51:0500;0,0781;0,1304;1,0211;1,029
22:39:51:0570;0,0777;0,1311;1,0178;1,026
22:39:51:0600;0,0857;0,1340;1,0162;1,026
22:39:51:0660;0,0818;0,1311;1,0134;1,022
22:39:51:0690;0,0789;0,1321;1,0160;1,025
22:39:51:0740;0,0849;0,1363;1,0204;1,030
22:39:51:0780;0,0830;0,1374;1,0134;1,023
22:39:51:0810;0,0791;0,1358;1,0074;1,017
22:39:51:0850;0,0844;0,1376;1,0011;1,011
22:39:51:0900;0,0823;0,1260;1,0088;1,017
22:39:51:0940;0,0833;0,1349;1,0164;1,026
22:39:51:0970;0,0808;0,1305;1,0187;1,027
22:39:51:0990;0,0842;0,1236;1,0163;1,024
22:39:51:1010;0,0763;0,1392;1,0136;1,023
22:39:51:1040;0,0755;0,1282;1,0146;1,023
22:39:51:1090;0,0795;0,1407;1,0234;1,033
22:39:51:1130;0,0761;0,1311;1,0247;1,033
22:39:51:1180;0,0750;0,1357;1,0199;1,029
22:39:51:1240;0,0824;0,1394;1,0183;1,028
22:39:51:1300;0,0810;0,1349;1,0145;1,024
